arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
great_tables/_options.py,funcao,opt_table_outline,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_options.py,funcao,opt_table_font,4,9,8,14,13,22,36.5293,81.4097,3.1111,253.2745,14.0708,0.0271
great_tables/_options.py,funcao,_opt_table_font_normalize,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_options.py,funcao,_opt_table_font_combined_fonts,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
great_tables/_options.py,funcao,opt_stylize,3,8,5,10,11,15,28.7549,51.8915,1.875,97.2965,5.4054,0.0173
great_tables/_options.py,funcao,opt_css,5,9,7,11,14,18,40.139,68.5324,3.0556,209.4045,11.6336,0.0228
great_tables/_options.py,funcao,map_style_params,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,expressive,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,_upgrade_to_list,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_formats_vals.py,funcao,_make_one_col_table,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_formats_vals.py,funcao,val_fmt_number,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_integer,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_scientific,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_engineering,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_percent,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_partsper,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_currency,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_roman,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_bytes,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_duration,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_date,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_time,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_markdown,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_formats_vals.py,funcao,val_fmt_image,0,0,0,0,0,0,0,0,0,0,0,0
